id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
Ma14,Cream Masso Visage,"Combined with a daily facial massage, this day and night cream offers the best from plants and their delicate freshness for natural beauty and healthy glowing skin.,
, ",https://massageboutik.com/en/massage-products/118-cream-masso-visage.html,new,CAD$20.99,In Stock,https://massageboutik.com/318-large_default/cream-masso-visage.jpg,,CREXXXVIS,"
						Les Soins Corporels l'Herbier
					"
Ma15,Biogel – Relaxation & Release,BIOGEL Relaxation & Release is recommended for global or specific massages to help create a sense of calmness in order to promote rest and relaxation.,https://massageboutik.com/en/massage-products/43-biogel-relaxation-release.html,new,CAD$9.89,In Stock,https://massageboutik.com/102-large_default/biogel-relaxation-release.jpg,,GELXXXREL,"
						Les Soins Corporels l'Herbier
					"
Ma16,Housse de tabouret selle,Buy Housse de tabouret selle from Massage Boutik,https://massageboutik.com/en/massage-equipment/308-housse-de-tabouret-selle.html,new,CAD$14.99,In Stock,https://massageboutik.com/700-large_default/housse-de-tabouret-selle.jpg,,AH700TS-TCX,"
						Allez Housses
					"
Ma17,Bamboo Massage Table Stick Set + DVD,"Bamboo Massage Table Stick Set + DVD,
,Complete set for Bamboo massage sticks with an instructional DVD.,
,Our tool sets are crafted of 100% bamboo (no rattan) & Eco-Friendly.,
",https://massageboutik.com/en/massage-bamboos/364-ens-de-8-bambous-dvd-pour-massage.html,new,CAD$224.99,In Stock,https://massageboutik.com/4544-large_default/ens-de-8-bambous-dvd-pour-massage.jpg,,1001-CF-DVD,"
						Bamboo Fusion
					"
Ma18,Sous-vêtement jetable pour homme - Boxer,Buy Sous-vêtement jetable pour homme - Boxer from Massage Boutik,https://massageboutik.com/en/body-care-accessories/369-sous-vetement-jetable-pour-homme-boxer.html,new,CAD$5.99,In Stock,https://massageboutik.com/901-large_default/sous-vetement-jetable-pour-homme-boxer.jpg,,MB-CGDW04,
Ma19,Single Bottle Holster - With Bottle,"Nylon belt and holster to keep your bottle of oil within reach.,
,Holds bottles of 250ml or 8oz format.",https://massageboutik.com/en/bottles-pumps-and-belts/347-single-bottle-holster-with-bottle.html,new,CAD$19.99,In Stock,https://massageboutik.com/860-large_default/single-bottle-holster-with-bottle.jpg,,CEINTUREPB+B,
Ma20,Super Orange Degreaser,"Solvent-free cleaner degreaser quickly emulsifies and removes the toughest dirt and soils.,
",https://massageboutik.com/en/various/352-super-degraisseur-a-l-orange.html,new,CAD$14.99,In Stock,https://massageboutik.com/873-large_default/super-degraisseur-a-l-orange.jpg,,COMOR4-PAU,
Ma21,Traversin vinyle 1/2 lune,Buy Traversin vinyle 1/2 lune from Massage Boutik,https://massageboutik.com/en/massage-bolsters-and-cushions/360-traversin-vinyle-12-lune.html,new,CAD$31.99,In Stock,https://massageboutik.com/889-large_default/traversin-vinyle-12-lune.jpg,,TRAV626DL-XXX,
Ma22,Instant Nomad table with back rest,"This table, with its scissor construction and easy height adjustment, was specially designed for use in a spa environment or where several therapists share the same work space.",https://massageboutik.com/en/massage-equipment/373-instant-with-back-rest-nomad-table.html,new,CAD$949.00,In Stock,https://massageboutik.com/2794-large_default/instant-with-back-rest-nomad-table.jpg,,,"
						Nomad
					"
Ma23,Terry cloth headband (2),This soft and thick terry cloth headband comes in a pack of two (2).,https://massageboutik.com/en/lingerie/343-bandeau-de-ratine.html,new,CAD$9.99,In Stock,https://massageboutik.com/849-large_default/bandeau-de-ratine.jpg,,AH100B-RX2,"
						Allez Housses
					"
Ma24,Terry wrap for women,"Terry wrap for women,
,Our wraps are made of first and superior quality terry cloth that is run-free, which means that no stitches or threads will be pulled if a Velcro or a ring gets caught in the fabric.",https://massageboutik.com/en/pareos/321-terry-wrap-for-women.html,new,CAD$24.99,In Stock,https://massageboutik.com/775-large_default/terry-wrap-for-women.jpg,, ,"
						Allez Housses
					"
Ma25,Porcelain Lava Shells®,"Porcelain Lava Shells,®, are handcrafted using high quality porcelain and crushed shells.",https://massageboutik.com/en/massage-shells/310-porcelain-lava-shells.html,new,CAD$39.99,In Stock,https://massageboutik.com/709-large_default/porcelain-lava-shells.jpg,,PSM-LSM,"
						LavaShell
					"
Ma26,Cercle de réflexologie des Pieds,Buy Cercle de réflexologie des Pieds from Massage Boutik,https://massageboutik.com/en/various/340-cercle-de-reflexologie-des-pieds.html,new,CAD$24.99,In Stock,https://massageboutik.com/835-large_default/cercle-de-reflexologie-des-pieds.jpg,,Revelmains,
Ma27,Fabric Softener - lemon scent,Buy Fabric Softener - lemon scent from Massage Boutik,https://massageboutik.com/en/massage-linen/260-assoulisseur-a-lessive.html,new,CAD$24.99,In Stock,https://massageboutik.com/4194-large_default/assoulisseur-a-lessive.jpg,,AHASSOUXX,
Ma28,Pierre de Massage - Petite,Buy Pierre de Massage - Petite from Massage Boutik,https://massageboutik.com/en/massage-stones/251-pierre-de-massage-petite.html,new,CAD$34.95,In Stock,https://massageboutik.com/602-large_default/pierre-de-massage-petite.jpg,,PUPX,
Ma29,"Essential Oil Diffuser / Nebulizer ""Tripman""","Buy Essential Oil Diffuser / Nebulizer ""Tripman"" from Massage Boutik",https://massageboutik.com/en/ambience/290-diffuseur-nebuliseur-vivi.html,new,CAD$55.95,In Stock,https://massageboutik.com/4289-large_default/diffuseur-nebuliseur-vivi.jpg,, ,
Ma30,Rental - Aluminium Massage Table,Buy Rental - Aluminium Massage Table from Massage Boutik,https://massageboutik.com/en/leasing/757-leasing-aluminium-massage-table.html,new,CAD$35.00,In Stock,https://massageboutik.com/4318-large_default/leasing-aluminium-massage-table.jpg,,,
Ma31,Discovery  Travel Kit - Biotone,"Biotone discovery kit.,
,Perfect to experience and try some products of the Biotone brand!,
,You will find 7 different samples* (oil, gel, lotion, cream etc.).,
",https://massageboutik.com/en/home/845-biotone-pochette-decouverte-echantillon.html,new,CAD$5.00,In Stock,https://massageboutik.com/3903-large_default/biotone-pochette-decouverte-echantillon.jpg,,ECH-7,"
						Biotone
					"
Ma32,Come to me (Theresa Mother) incense stick - 20 stick,"Boxe of 20 incenses sticks, Come to me (Theresa Mother) fragrance.",https://massageboutik.com/en/incense/609-come-to-me-theresa-mother-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2745-large_default/come-to-me-theresa-mother-incense-stick-20-stick.jpg,,ENCENS-SAC-7,
Ma33,Sumo portable Nomad table,"The perfect choice for beginners or anyone looking for a solid basic table that’s quiet and easy to move around. A starter model with an excellent price/quality ratio.,
,Nomad tables have a limited lifetime warrantee!",https://massageboutik.com/en/massage-equipment/311-sumo-automatic-nomad-table.html,new,CAD$399.00,In Stock,https://massageboutik.com/710-large_default/sumo-automatic-nomad-table.jpg,,,"
						Nomad
					"
Ma34,Silky Massage Lotion,"Silky Massage Lotion,
,Introducing our new silky massage lotion with a melting texture that is sure to become your go-to tool for all types of massage. It is an innovative formula that applies like a lotion and has a buttery feel.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1027-lotion-de-massage-soyeuse.html,new,CAD$75.00,In Stock,https://massageboutik.com/4586-large_default/lotion-de-massage-soyeuse.jpg,,,"
						BioExperience
					"
Ma35,Anatomy Trains: Myofascial Meridians for Manual and Movement,"Anatomy Trains: Myofascial Meridians for Manual and Movement,
,Available only in French at the present time. Please contact us if your need is to have the English version.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1015-anatomy-trains-les-meridiens-3e-edition.html,new,CAD$134.95,In Stock,https://massageboutik.com/4517-large_default/anatomy-trains-les-meridiens-3e-edition.jpg,,,
Ma36,Greeting card -  In french only*,"Perfect for the holidays! ,
,The cards are only in french. ",https://massageboutik.com/en/home/736-cheque-cadeau-noel.html,new,CAD$0.38,In Stock,https://massageboutik.com/3028-large_default/cheque-cadeau-noel.jpg,,Cartes de Voeux-X,
Ma37,Vitarub Massage Balm,Buy Vitarub Massage Balm from Massage Boutik,https://massageboutik.com/en/therapeutic-balms-and-creams-for-massage/522-vitarub-massage-balm.html,new,CAD$14.99,In Stock,https://massageboutik.com/3241-large_default/vitarub-massage-balm.jpg,,07XX,"
						Laboratoire Vachon
					"
Ma38,Gift Card $150,The perfect gift for everyone on your list!!,https://massageboutik.com/en/home/562-carte-cadeau.html,new,CAD$150.00,In Stock,https://massageboutik.com/2564-large_default/carte-cadeau.jpg,,,
Ma39,"Essential Oil Diffuser ""Vita"""," Essential Oil Diffuser ""Vita"",
,Diffusion of essential oils is a simple and natural solution to improve the quality of your air and your quality of life.,
,Having proven its antimicrobial and antiviral properties, the diffusion of essential oils can greatly reduce the number of bacteria and viruses in the air.,
",https://massageboutik.com/en/ambience/575-diffuseur-nebuliseur-vivi.html,new,CAD$89.99,In Stock,https://massageboutik.com/2630-large_default/diffuseur-nebuliseur-vivi.jpg,,LT05-VITA,
Ma40,Bamboo Facial Stick Set,"Bamboo Facial Stick Set,
,Our tool sets are crafted of 100% Bamboo (no rattan) & eco-friendly.,
,The facial tools are delicate and are designed for use on the face, but can be used also to complete a full body massage.,
,Created for Massage therapists and estheticians.",https://massageboutik.com/en/massage-bamboos/366-ens-de-bambous-pour-le-visage.html,new,CAD$199.99,In Stock,https://massageboutik.com/4543-large_default/ens-de-bambous-pour-le-visage.jpg,,1003-C,"
						Bamboo Fusion
					"
Ma41,Headrest Cover - Curly Fleece,"Headrest Cover - Curly Fleece ,
,Curly fleece is a thick and soft fabric, and is ideal to bring luxury and comfort to your client.,
,A fluffy side that is soft against the skin and a flat side that doesn't fluff up when washing.",https://massageboutik.com/en/massage-linen/400-couvre-appui-tete-contour-polar-boucle.html,new,CAD$6.99,In Stock,https://massageboutik.com/967-large_default/couvre-appui-tete-contour-polar-boucle.jpg,,,"
						Allez Housses
					"
Ma42,Hamac de rangement universel,Buy Hamac de rangement universel from Massage Boutik,https://massageboutik.com/en/massage-equipment/387-hamac-de-rangement-universel.html,new,CAD$24.99,In Stock,https://massageboutik.com/942-large_default/hamac-de-rangement-universel.jpg,,Hamac,
Ma43,Taie pour traversin 6x24,Buy Taie pour traversin 6x24 from Massage Boutik,https://massageboutik.com/en/massage-equipment/391-taie-pour-traversin-6x24.html,new,CAD$16.99,In Stock,https://massageboutik.com/948-large_default/taie-pour-traversin-6x24.jpg,,AH777S624-TCX,"
						Allez Housses
					"
Ma44,Sous-vêtement jetable pour homme - Boxer,Buy Sous-vêtement jetable pour homme - Boxer from Massage Boutik,https://massageboutik.com/en/body-care/371-sous-vetement-jetable-pour-homme-boxer.html,new,CAD$5.99,In Stock,https://massageboutik.com/905-large_default/sous-vetement-jetable-pour-homme-boxer.jpg,,MB-CGDW02,
Ma45,Microfiber headband (2),This soft and thick headband is made of microfiber and comes in a pack of two (2).,https://massageboutik.com/en/lingerie/345-bandeau-de-ratine.html,new,CAD$9.99,In Stock,https://massageboutik.com/855-large_default/bandeau-de-ratine.jpg,,AH100B-MB2,"
						Allez Housses
					"
Ma46,Thumb-Saver,Best tool for performing deep tissue and trigger point massage.,https://massageboutik.com/en/therapeutic-accessories-for-massage/346-pouce-therapeutique.html,new,CAD$9.99,In Stock,https://massageboutik.com/856-large_default/pouce-therapeutique.jpg,,SAUVEPOUCE,
Ma47,"Shell Warmer - ""Body Level"" 1.0 - Thermabliss / LavaShell","Body refill ""Body Level"" 1.0,
,This breakthrough technology uses a blend of magnesium, iron, and salt that simply activates with water.,
,The magic is in the minerals!",https://massageboutik.com/en/massage-shells/327-comfort-blend-medium-heat-2-packets.html,new,CAD$3.99,In Stock,https://massageboutik.com/4167-large_default/comfort-blend-medium-heat-2-packets.jpg,, ,"
						LavaShell
					"
Ma48,Terry wrap for men,"Terry wrap for men ,
,Our wraps are made of first and superior quality curly fleece and are designed with high-end snaps to prevent moss and hair from getting caught in the Velcro.,
",https://massageboutik.com/en/lingerie/332-terry-wrap-for-men-short.html,new,CAD$22.99,In Stock,https://massageboutik.com/2467-large_default/terry-wrap-for-men-short.jpg,, ,"
						Allez Housses
					"
Ma49,Pierre de massage en S,Buy Pierre de massage en S from Massage Boutik,https://massageboutik.com/en/massage-stones/253-pierre-de-massage-en-s.html,new,CAD$9.99,In Stock,https://massageboutik.com/605-large_default/pierre-de-massage-en-s.jpg,,STONE-S,
Ma50,Oreiller mousse mémoire - 8x15,Buy Oreiller mousse mémoire - 8x15 from Massage Boutik,https://massageboutik.com/en/comfort-accessories-for-massage/772-oreiller-mousse-memoire-8x15.html,new,CAD$19.99,In Stock,https://massageboutik.com/3154-large_default/oreiller-mousse-memoire-8x15.jpg,,AH00O815V,"
						Allez Housses
					"
Ma51,DVD Deep Tissue Massage," Deep Tissue Massage: Lower limb techniques,
,
,-Glutes,
,-Hamstrings,
,-Calves",https://massageboutik.com/en/books-charts-and-reflexology/627-dvd-deep-tissue-massage.html,new,CAD$39.99,In Stock,https://massageboutik.com/2779-large_default/dvd-deep-tissue-massage.jpg,,DVD-MI,
Ma52,Lemongrass Essential Oil,"Lemongrass Essential Oil,
,(Cymbopogon citratus/flexuosus) ,
,The ,Cymbopogon, family includes around 50 species native to Asia, but some were introduced and naturalized since a long time in the intertropical world because of their excellent aromatic, culinary and medicinal virtues.",https://massageboutik.com/en/ambience/864-cedarwood-atlas.html,new,CAD$13.25,In Stock,https://massageboutik.com/4335-large_default/cedarwood-atlas.jpg,, ,"
						Aliksir
					"
Ma53,Aromatherapy 'Serenity' Massage Lotion - Biotone,"Aromatherapy 'Serenity' Massage Lotion,
,Serenity massage lotion is made with a 100% essential oil blend of lavender, orange, clary sage, litsea, patchouli and sweet orange. Contains jojoba, avocado and olive oils, known for their skin soothing benefits.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/939-aromatherapy-serenity-massage-lotion-biotone.html,new,CAD$1.25,In Stock,https://massageboutik.com/4256-large_default/aromatherapy-serenity-massage-lotion-biotone.jpg,,,"
						Biotone
					"
Ma54,12 Cups Vacuum Body Cupping Set,"Kang Zhu suction cups are known for their high quality, practical and easy to use.,
,Cupping therapy is used to relieve back, neck and leg pain, stiff muscles, relieve anxiety, fatigue, migraines, rheumatism and even cellulite, improve muscular immune function and cure various diseases.,
,CE ISO9001 and ISO13485 certified.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/879-ensemble-de-12-ventouses-a-pompes.html,new,CAD$35.00,In Stock,https://massageboutik.com/3656-large_default/ensemble-de-12-ventouses-a-pompes.jpg,,30030200   ,
Ma55,Spa Nomad Table with backrest,"A luxury table with a high-end finish, designed for estheticians and massage therapists.,
,Multi-purpose table that has a 10-position adjustable back rest allowing for a wide variety of uses, including lymphatic drainage, body treatments and the full range of esthetic services.,
",https://massageboutik.com/en/massage-equipment/316-spa-nomad-table.html,new,CAD$917.00,In Stock,https://massageboutik.com/715-large_default/spa-nomad-table.jpg,,,"
						Nomad
					"
Ma56,Hemp (Cannabis sativa) Virgin Plant Oil,Buy Hemp (Cannabis sativa) Virgin Plant Oil from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/1030-huile-vegetale-vierge-de-chanvre-cannabis-sativa.html,new,CAD$9.63,In Stock,https://massageboutik.com/4635-large_default/huile-vegetale-vierge-de-chanvre-cannabis-sativa.jpg,,,"
						Aliksir
					"
Ma57,Microfiber 3 piece sheet set - Earthlite,"Microfiber 3 piece sheet set from Earthlite,
,Earthlite's premium Microfiber Sheet Set is silky to the touch, durable, and readily releases massage oil during washing.,
,Set includes a fitted sheet, top sheet and a FacePillow cover. Will last for many washes. Easily fits tables up to 32“ - full sized massage tables.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/984-microfiber-sheet-set-earthlite.html,new,CAD$34.99,In Stock,https://massageboutik.com/4201-large_default/microfiber-sheet-set-earthlite.jpg,,31863,"
						Earthlite
					"
